can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,team_name
True,True,,,97299,0,0,0,0,0,2,3.8,,0,John,0.0,409,False,,,5.5,97299.jpg,2.6,False,Stones,0.4,False,,a,13,43,29,0,0,0,0,0.0,5.3,Stones,241.0,2016-08-09,1994-05-28,False,p97299,544,2,0,1,11,0,0,0,1,0,0,2,92,155.6,49.8,70.0,27.4,0,6,0.60,0.17,0.77,5.95,277,102,277,100,245,83,287,102,,,,,,,0.1,0.0,0.03,0.13,0.98,1.82,116,11,466,193,173,57,283,99,0.99,0.17,Man City
True,True,,,477064,0,0,0,0,0,2,3.1,,0,Rico,0.0,410,False,,,5.0,477064.jpg,2.4,False,Lewis,0.6,False,,a,13,43,66,0,0,0,0,0.0,13.2,Lewis,241.0,2022-07-16,2004-11-21,False,p477064,1888,1,2,5,27,0,0,0,3,1,0,1,285,293.8,218.6,139.0,65.0,0,21,1.32,1.01,2.33,27.60,202,73,160,33,188,51,208,65,,,,,,,0.06,0.0,0.05,0.11,1.32,1.29,307,55,422,186,193,68,244,85,1.0,0.24,Man City
True,True,,,472769,0,0,0,0,0,2,3.1,,0,Nico,0.0,411,False,,,5.0,472769.jpg,3.4,False,O'Reilly,0.2,False,,a,13,43,31,0,0,0,0,0.0,6.2,O’Reilly,241.0,2022-12-16,2005-03-21,False,p472769,525,2,0,3,3,0,0,0,0,0,0,4,118,133.4,76.2,112.0,32.2,0,6,1.28,0.68,1.96,5.49,286,103,254,88,215,66,278,97,,,,,,,0.22,0.0,0.12,0.34,0.94,0.51,305,54,420,185,98,20,427,171,1.03,0.51,Man City
True,True,,,616222,0,0,0,0,0,2,3.1,,0,Vitor,0.0,412,False,,,5.0,616222.jpg,1.0,False,de Oliveira Nunes dos Reis,0.1,False,,a,13,43,1,0,0,0,0,0.0,0.2,Vitor Reis,30.0,2025-01-21,2006-01-12,False,p616222,1,0,0,0,0,0,0,0,0,0,0,0,4,3.2,0.0,0.0,0.3,0,0,0.00,0.00,0.00,0.00,380,139,634,220,627,220,386,140,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,343,60,458,191,373,133,564,208,0.0,0.0,Man City
True,True,,,438234,0,0,0,0,0,3,3.2,,0,Omar,0.0,413,False,,,8.5,438234.jpg,4.6,False,Marmoush,14.7,False,,a,13,43,73,0,0,0,0,0.0,8.6,Marmoush,63.0,2025-01-23,1999-02-07,False,p438234,1174,7,1,8,12,0,0,0,0,0,0,12,326,318.0,246.7,410.0,97.3,0,14,5.41,1.71,7.12,14.48,198,93,150,104,74,51,131,79,2.0,,1.0,,2.0,,0.41,0.0,0.13,0.54,1.11,0.92,10,6,660,296,17,10,27,8,1.07,0.61,Man City
True,True,,,209244,0,0,0,0,0,3,3.1,,0,Phil,0.0,414,False,,,8.0,209244.jpg,3.8,False,Foden,3.3,False,,a,13,43,105,0,0,0,0,0.0,13.1,Foden,241.0,2016-12-05,2000-05-28,False,p209244,1771,7,3,6,24,0,0,0,2,0,0,10,454,448.0,749.0,449.0,164.2,0,20,5.17,5.33,10.49,29.11,140,60,25,24,67,46,59,42,3.0,,3.0,,,,0.26,0.0,0.27,0.53,1.48,1.22,15,9,655,291,65,33,94,28,1.02,0.3,Man City
True,True,,,510281,0,0,0,0,0,3,2.8,,0,Sávio,0.0,415,False,,,7.0,510281.jpg,3.7,False,Moreira de Oliveira,1.9,False,,a,13,43,106,0,0,0,0,0.0,15.1,Savinho,30.0,2024-07-18,2004-04-10,False,p510281,1760,1,11,8,25,0,0,0,3,0,0,15,442,415.2,682.9,671.0,177.3,0,21,5.02,6.10,11.12,21.39,151,67,37,33,41,26,55,40,,,,,,,0.26,0.0,0.31,0.57,1.09,1.28,41,28,641,284,72,35,133,42,1.07,0.41,Man City
True,True,,,165809,0,0,0,0,0,3,2.7,,0,Bernardo,0.0,416,False,,,6.5,165809.jpg,3.3,False,Mota Veiga de Carvalho e Silva,0.6,False,,a,13,43,110,0,0,0,0,0.0,16.9,Bernardo,173.0,2017-07-01,1994-08-10,False,p165809,2667,4,4,10,36,0,0,0,7,0,0,13,568,603.0,800.4,532.0,193.6,0,29,3.84,4.56,8.40,39.68,89,37,17,16,53,36,39,31,1.0,,,,,,0.13,0.0,0.15,0.28,1.34,1.21,49,34,601,252,114,55,243,81,0.98,0.34,Man City
True,True,,,466052,0,0,0,0,0,3,2.7,,0,Rayan,0.0,417,False,,,6.5,466052.jpg,0.0,False,Cherki,9.9,False,,a,13,43,0,0,0,0,0,0.0,0.0,Cherki,73.0,2025-06-10,2003-08-17,False,p466052,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,666,299,666,299,666,299,666,299,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,70,50,622,268,666,299,46,14,0.0,0.0,Man City
True,True,,,248875,0,0,0,0,0,3,2.7,,0,Jérémy,0.0,418,False,,,6.5,248875.jpg,3.0,False,Doku,1.2,False,,a,13,43,88,0,0,0,0,0.0,13.5,Doku,21.0,2023-08-24,2002-05-27,False,p248875,1506,3,6,8,14,0,0,0,1,0,0,3,425,453.8,515.9,528.0,150.0,0,16,1.32,3.81,5.13,15.18,139,59,67,54,54,37,71,50,,,,,3.0,,0.08,0.0,0.23,0.31,0.91,0.84,60,42,612,260,136,63,171,61,0.96,0.48,Man City
True,True,,,114283,0,0,0,0,0,3,2.7,,0,Jack,0.0,419,False,,,6.5,114283.jpg,1.9,False,Grealish,0.1,False,,a,13,43,38,0,0,0,0,0.0,5.8,Grealish,241.0,2021-08-05,1995-09-10,False,p114283,710,1,1,2,10,0,0,0,3,0,0,4,187,157.2,321.4,234.0,71.3,0,7,1.13,1.67,2.80,11.33,273,127,112,80,128,85,192,100,,,,,,,0.14,0.0,0.21,0.35,1.44,1.27,47,32,599,250,265,121,536,196,0.89,0.25,Man City
True,True,,,59859,0,0,0,0,0,3,2.7,,0,İlkay,0.0,420,False,,,6.5,59859.jpg,2.9,False,Gündoğan,0.1,False,,a,13,43,97,0,0,0,0,0.0,14.9,Gündoğan,80.0,2024-08-23,1990-10-24,False,p59859,2218,1,7,10,28,0,0,0,1,0,0,5,460,387.0,781.3,273.0,144.2,0,25,3.21,4.43,7.63,35.69,164,76,22,21,109,74,78,55,4.0,,4.0,,,,0.13,0.0,0.18,0.31,1.45,1.14,44,30,596,248,147,67,474,158,1.01,0.41,Man City
True,True,,,220566,0,0,0,0,0,3,2.7,,0,Rodrigo 'Rodri',0.0,421,False,,,6.5,220566.jpg,1.0,False,Hernandez Cascante,1.6,False,,a,13,43,3,0,0,0,0,0.0,0.5,Rodrigo,200.0,2019-07-04,1996-06-22,False,p220566,72,0,0,0,1,0,0,0,0,0,0,0,21,12.2,17.5,0.0,3.0,0,1,0.00,0.09,0.09,0.33,361,168,328,168,664,297,361,171,,,,,,,0.0,0.0,0.11,0.11,0.41,1.25,55,38,607,256,378,179,143,48,1.25,0.0,Man City
True,True,0.0,,91651,0,0,0,0,0,3,0.0,,0,Mateo,0.0,422,False,Achilles injury - Expected back 13 Sep,2025-07-21T10:00:04.940328Z,6.0,91651.jpg,3.5,False,Kovačić,0.0,False,,i,13,43,109,0,0,0,0,0.0,18.2,Kovačić,97.0,2023-06-27,1994-05-06,False,p91651,2194,6,3,10,29,0,0,0,5,1,0,13,542,606.4,579.3,204.0,139.1,0,25,1.91,3.21,5.11,31.50,86,35,53,45,149,98,84,58,,,,,,,0.08,0.0,0.13,0.21,1.29,1.19,77,55,559,226,88,43,664,298,1.03,0.41,Man City
True,True,,,465694,0,0,0,0,0,3,2.6,,0,Nico,0.0,423,False,,,6.0,465694.jpg,2.8,False,González Iglesias,0.1,False,,a,13,43,31,0,0,0,0,0.0,5.2,N.Gonzalez,200.0,2025-02-03,2002-01-03,False,p465694,760,1,1,6,7,0,0,0,3,0,0,0,123,137.2,78.7,62.0,27.5,0,9,0.45,0.48,0.93,8.99,285,135,252,141,251,138,286,142,,,,,,,0.05,0.0,0.06,0.11,1.06,0.83,104,73,586,244,164,71,597,245,1.07,0.71,Man City
True,True,,,477555,0,0,0,0,0,3,2.5,,0,Oscar,0.0,424,False,,,5.5,477555.jpg,1.0,False,Bobb,0.1,False,,a,13,43,3,0,0,0,0,0.0,0.5,Bobb,161.0,2022-01-06,2003-07-12,False,p477555,14,0,0,0,1,0,0,0,0,0,0,0,13,4.4,12.6,0.0,1.6,0,0,0.00,0.02,0.02,0.47,376,175,336,170,649,288,372,174,,,,,,,0.0,0.0,0.13,0.13,3.02,6.43,180,117,530,208,375,176,492,168,0.0,0.0,Man City
True,True,,,575204,0,0,0,0,0,3,2.5,,0,Claudio,0.0,425,False,,,5.5,575204.jpg,1.0,False,Echeverri,0.1,False,,a,13,43,1,0,0,0,0,0.0,0.2,Echeverri,10.0,2024-01-25,2006-01-02,False,p575204,5,0,0,0,0,0,0,0,0,0,0,0,2,2.2,0.4,0.0,0.3,0,0,0.00,0.01,0.01,0.45,385,181,369,180,657,294,387,183,,,2.0,,,,0.0,0.0,0.18,0.18,8.1,0.0,204,133,554,224,376,177,620,263,0.0,0.0,Man City
True,True,,,432714,0,0,0,0,0,3,2.5,,0,James,0.0,426,False,,,5.5,432714.jpg,2.1,False,McAtee,0.1,False,,a,13,43,31,0,0,0,0,0.0,5.6,McAtee,241.0,2021-07-26,2002-10-18,False,p432714,340,3,0,0,6,0,0,0,1,0,0,0,102,113.0,64.6,136.0,30.7,0,3,2.80,0.80,3.60,5.25,296,143,265,148,191,114,283,141,,,,,,,0.74,0.0,0.21,0.95,1.39,1.59,163,106,513,197,235,105,521,187,0.79,0.0,Man City
True,True,,,433036,0,0,0,0,0,3,2.5,,0,Tijjani,0.0,427,False,,,5.5,433036.jpg,0.0,False,Reijnders,5.1,False,,a,13,43,0,0,0,0,0,0.0,0.0,Reijnders,152.0,2025-06-10,1998-07-29,False,p433036,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,647,287,647,287,644,284,647,287,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,164,107,514,198,647,287,69,20,0.0,0.0,Man City
True,True,,,566164,0,0,0,0,0,3,2.0,,0,Sverre,0.0,428,False,,,5.0,566164.jpg,0.0,False,Nypan,0.1,False,,a,13,43,0,0,0,0,0,0.0,0.0,Nypan,161.0,2025-07-17,2006-12-19,False,p566164,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,631,274,630,274,623,271,631,274,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,337,215,452,159,631,274,591,240,0.0,0.0,Man City
True,True,,,155405,0,0,0,0,0,3,2.0,,0,Kalvin,0.0,429,False,,,5.0,155405.jpg,1.4,False,Phillips,0.1,False,,a,13,43,27,0,0,0,0,0.0,5.4,Phillips,241.0,2022-07-04,1995-12-02,False,p155405,1231,0,0,1,30,0,0,0,4,1,0,0,167,181.8,116.2,41.0,33.8,0,14,0.45,0.46,0.91,27.21,265,123,222,134,271,145,274,137,,,,,,,0.03,0.0,0.03,0.06,1.99,2.19,226,144,341,88,315,146,561,216,1.02,0.07,Man City
True,True,,,223094,0,0,0,0,0,4,4.5,,0,Erling,0.0,430,False,,,14.0,223094.jpg,5.8,False,Haaland,18.9,False,,a,13,43,181,0,0,0,0,0.0,12.9,Haaland,161.0,2022-07-01,2000-07-21,False,p223094,2736,22,3,10,38,0,0,1,2,0,0,26,795,946.0,359.4,1511.0,281.8,0,31,21.90,2.04,23.94,41.27,9,2,99,8,2,1,6,2,,,5.0,,1.0,,0.72,0.0,0.07,0.79,1.36,1.25,2,1,669,70,5,2,17,4,1.02,0.33,Man City
True,True,,,446008,0,0,0,0,0,3,2.1,,0,Bryan,0.0,119,False,,,8.0,446008.jpg,6.2,False,Mbeumo,17.7,False,,a,14,1,236,0,0,0,0,0.0,29.5,Mbeumo,38.0,2025-07-21,1999-08-07,False,p446008,3415,20,9,9,55,0,0,1,3,0,0,29,948,1236.8,1107.5,1060.0,340.8,0,38,12.52,9.24,21.75,55.40,2,2,5,5,8,3,2,2,,,,,,,0.33,0.0,0.24,0.57,1.46,1.45,18,12,658,294,2,2,22,6,1.0,0.24,Man Utd
True,True,,,451302,0,0,0,0,0,1,2.6,,0,Altay,0.0,431,False,,,5.0,451302.jpg,2.0,False,Bayındır,0.5,False,,a,14,1,8,0,0,0,0,0.0,1.6,Bayindir,219.0,2023-09-01,1998-04-14,False,p451302,360,0,0,1,10,0,0,0,0,0,8,0,22,80.0,0.0,0.0,7.9,0,4,0.00,0.00,0.00,6.93,314,24,613,77,606,73,342,24,,,,,,,0.0,2.0,0.0,0.0,1.73,2.5,296,15,411,73,248,26,257,35,1.0,0.25,Man Utd
True,True,50.0,,202641,0,0,0,0,0,1,1.3,,0,André,0.0,432,False,Hamstring injury - 50% chance of playing,2025-07-21T10:00:04.960176Z,5.0,202641.jpg,3.5,False,Onana,0.1,False,,d,14,1,120,0,0,0,0,0.0,24.0,Onana,38.0,2023-07-20,1996-04-02,False,p202641,3060,0,0,9,44,0,1,0,0,0,90,8,443,733.0,13.0,0.0,74.7,0,34,0.00,0.20,0.20,47.79,43,10,332,9,589,70,185,10,,,,,,,0.0,2.65,0.01,0.01,1.41,1.29,248,12,363,70,85,15,533,72,1.0,0.26,Man Utd
True,False,0.0,,588555,0,0,0,0,0,1,0.0,,0,Elyh,0.0,433,False,On loan to Shrewsbury Town,2025-07-23T18:48:43.383466Z,4.0,588555.jpg,0.0,False,Harrison,0.0,False,,u,14,1,0,0,0,0,0,0.0,0.0,Harrison,,,,False,p588555,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,478,68,469,59,445,46,478,68,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,658,77,112,44,481,68,649,76,0.0,0.0,Man Utd
True,True,,,21205,0,0,0,0,0,1,0.5,,0,Tom,0.0,434,False,,,4.0,21205.jpg,0.0,False,Heaton,0.4,False,,a,14,1,0,0,0,0,0,0.0,0.0,Heaton,241.0,2021-07-02,1986-04-15,False,p21205,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,391,30,378,18,344,3,391,30,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,547,34,1,1,395,31,297,43,0.0,0.0,Man Utd
True,True,,,461537,0,0,0,0,0,1,0.5,,0,Dermot,0.0,435,False,,,4.0,461537.jpg,0.0,False,Mee,0.2,False,,a,14,1,0,0,0,0,0,0.0,0.0,Mee,242.0,2023-07-24,2002-11-20,False,p461537,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,432,51,422,42,391,27,432,51,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,599,58,53,25,435,51,466,63,0.0,0.0,Man Utd
True,True,,,209365,0,0,0,0,0,2,2.1,,0,Matthijs,0.0,436,False,,,5.0,209365.jpg,2.3,False,de Ligt,0.9,False,,a,14,1,68,0,0,0,0,0.0,13.6,De Ligt,152.0,2024-08-13,1999-08-12,False,p209365,2119,2,0,4,36,0,0,0,3,0,0,3,312,518.4,88.7,303.0,91.5,0,25,2.48,0.25,2.73,38.53,117,40,245,83,100,9,143,40,,,,,,,0.11,0.0,0.01,0.12,1.64,1.53,254,39,369,170,208,72,197,65,1.06,0.17,Man Utd
True,True,,,221820,0,0,0,0,0,2,2.1,,0,Lisandro,0.0,437,False,,,5.0,221820.jpg,3.4,False,Martínez,0.6,False,,a,14,1,68,0,0,0,0,0.0,13.6,Martinez,10.0,2022-07-17,1998-01-18,False,p221820,1751,2,1,6,27,0,0,0,7,0,0,5,293,426.6,153.9,158.0,73.8,0,20,1.33,1.21,2.54,30.17,147,50,201,54,179,46,188,57,,,,,,,0.07,0.0,0.06,0.13,1.55,1.39,267,45,382,176,97,19,247,86,1.03,0.31,Man Utd
True,True,,,230001,0,0,0,0,0,2,2.1,,0,Noussair,0.0,438,False,,,5.0,230001.jpg,2.4,False,Mazraoui,1.1,False,,a,14,1,88,0,0,0,0,0.0,17.6,Mazraoui,145.0,2024-08-13,1997-11-14,False,p230001,2836,0,1,7,43,0,0,0,3,0,0,5,410,619.4,332.7,123.0,107.5,0,34,0.69,1.87,2.56,46.26,80,28,106,21,203,61,123,32,,,,,,,0.02,0.0,0.06,0.08,1.47,1.36,272,47,387,178,192,67,180,59,1.08,0.22,Man Utd
True,True,,,661712,0,0,0,0,0,2,1.4,,0,Diego,0.0,439,False,,,4.5,661712.jpg,0.0,False,León Blanco,0.1,False,,a,14,1,0,0,0,0,0,0.0,0.0,D.Leon,168.0,2025-07-05,2007-04-03,False,p661712,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,593,219,589,218,574,218,593,219,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,546,142,323,162,594,219,469,185,0.0,0.0,Man Utd
True,True,,,216051,0,0,0,0,0,2,1.4,,0,Diogo,0.0,440,False,,,4.5,216051.jpg,2.9,False,Dalot Teixeira,2.7,False,,a,14,1,95,0,0,0,0,0.0,21.1,Dalot,173.0,2018-06-08,1999-03-18,False,p216051,2812,0,4,8,45,0,0,0,5,0,0,9,352,493.2,434.2,264.0,118.6,0,31,1.96,2.35,4.31,46.95,128,46,81,14,113,14,107,23,,,,,,,0.06,0.0,0.08,0.14,1.5,1.44,396,95,173,115,138,38,110,35,0.99,0.26,Man Utd
True,True,,,596777,0,0,0,0,0,2,1.4,,0,Patrick,0.0,441,False,,,4.5,596777.jpg,1.5,False,Dorgu,4.0,False,,a,14,1,18,0,0,0,0,0.0,4.0,Dorgu,58.0,2025-02-02,2004-10-26,False,p596777,840,0,0,2,12,0,0,0,3,1,0,1,108,106.4,175.3,112.0,39.4,0,10,0.43,1.27,1.70,10.26,302,109,189,47,214,65,260,87,,,,,,,0.05,0.0,0.14,0.19,1.1,1.29,534,139,311,159,303,108,84,30,1.07,0.21,Man Utd
True,True,,,95658,0,0,0,0,0,2,1.4,,0,Harry,0.0,442,False,,,4.5,95658.jpg,1.8,False,Maguire,0.6,False,,a,14,1,48,0,0,0,0,0.0,10.7,Maguire,241.0,2019-08-05,1993-03-05,False,p95658,1751,1,0,3,27,0,0,0,7,0,0,3,217,411.4,111.5,237.0,76.1,0,19,1.82,0.25,2.07,26.83,153,53,227,69,125,19,179,52,,,,,,,0.09,0.0,0.01,0.1,1.38,1.39,358,66,135,86,267,94,234,81,0.98,0.15,Man Utd
True,True,,,106760,0,0,0,0,0,2,1.4,,0,Luke,0.0,443,False,,,4.5,106760.jpg,0.7,False,Shaw,0.2,False,,a,14,1,5,0,0,0,0,0.0,1.1,Shaw,241.0,2014-07-01,1995-07-12,False,p106760,346,0,0,0,5,1,0,0,1,0,0,0,38,48.2,68.2,11.0,12.7,0,4,0.03,0.77,0.80,3.81,332,123,263,92,320,121,320,117,3.0,,,,,,0.01,0.0,0.2,0.21,0.99,1.3,363,70,140,90,390,140,413,165,1.04,0.0,Man Utd
True,True,,,550864,0,0,0,0,0,2,1.4,,0,Leny,0.0,444,False,,,4.5,550864.jpg,1.0,False,Yoro,1.0,False,,a,14,1,22,0,0,0,0,0.0,4.9,Yoro,73.0,2024-07-19,2005-11-13,False,p550864,1160,0,0,1,24,0,0,0,5,0,0,0,90,207.4,55.8,54.0,31.8,0,12,0.70,0.15,0.85,19.35,246,89,272,96,260,93,280,99,,,,,,,0.05,0.0,0.01,0.06,1.5,1.86,503,136,280,156,358,132,189,61,0.93,0.08,Man Utd
True,True,,,577974,0,0,0,0,0,2,0.5,,0,Harry,0.0,445,False,,,4.0,577974.jpg,0.8,False,Amass,0.3,False,,a,14,1,4,0,0,0,0,0.0,1.0,Amass,241.0,2024-04-06,2007-03-16,False,p577974,345,0,0,0,9,0,0,0,0,0,0,0,1,40.0,26.5,15.0,8.2,0,4,0.07,0.07,0.14,6.30,339,127,313,119,311,116,337,123,,,,,,,0.02,0.0,0.02,0.04,1.64,2.35,654,208,108,66,384,136,353,136,1.04,0.0,Man Utd
True,True,,,547676,0,0,0,0,0,2,0.5,,0,Tyler,0.0,446,False,,,4.0,547676.jpg,1.0,False,Fredricson,0.2,False,,a,14,1,2,0,0,0,0,0.0,0.5,Fredricson,241.0,2022-09-07,2005-02-23,False,p547676,166,0,0,0,5,0,0,0,0,0,0,0,16,37.4,4.9,2.0,4.4,0,2,0.00,0.02,0.02,2.94,341,128,351,128,339,129,356,129,,,,,,,0.0,0.0,0.01,0.01,1.59,2.71,640,197,94,55,346,126,428,172,1.08,0.0,Man Utd
True,True,,,606745,0,0,0,0,0,2,0.5,,0,Ayden,0.0,447,False,,,4.0,606745.jpg,2.5,False,Heaven,2.3,False,,a,14,1,10,0,0,0,0,0.0,2.5,Heaven,241.0,2025-02-01,2006-09-22,False,p606745,169,0,0,1,1,0,0,0,1,0,0,2,47,43.4,12.9,8.0,6.4,0,2,0.12,0.01,0.13,1.69,334,125,334,124,324,123,349,128,,,,,,,0.06,0.0,0.01,0.07,0.9,0.53,663,215,117,73,178,58,121,40,1.07,0.53,Man Utd
True,True,,,222690,0,0,0,0,0,2,0.5,,0,Tyrell,0.0,448,False,,,4.0,222690.jpg,0.7,False,Malacia,0.4,False,,a,14,1,2,0,0,0,0,0.0,0.5,Malacia,152.0,2022-07-05,1999-08-17,False,p222690,99,0,0,0,1,0,0,0,1,0,0,0,2,5.2,13.9,0.0,1.7,0,2,0.00,0.02,0.02,0.78,370,136,331,123,370,139,369,132,,,,,,,0.0,0.0,0.02,0.02,0.71,0.91,577,155,31,13,388,138,289,103,1.82,0.0,Man Utd
True,True,,,141746,0,0,0,0,0,3,2.3,,0,Bruno,0.0,449,False,,,9.0,141746.jpg,4.8,False,Borges Fernandes,11.5,False,,a,14,1,174,0,0,0,0,0.0,19.3,B.Fernandes,173.0,2020-01-30,1994-09-08,False,p141746,3017,8,12,10,47,0,0,0,3,2,0,28,810,1017.8,1407.7,587.0,300.8,0,35,9.93,7.89,17.82,45.85,7,4,1,1,50,33,4,4,1.0,,1.0,,1.0,,0.3,0.0,0.24,0.54,1.37,1.4,6,4,663,298,14,8,38,11,1.04,0.3,Man Utd
True,True,,,430871,0,0,0,0,0,3,2.1,,0,Matheus,0.0,450,False,,,8.0,430871.jpg,5.4,False,Santos Carneiro da Cunha,11.5,False,,a,14,1,178,0,0,0,0,0.0,22.2,Cunha,30.0,2025-06-01,1999-05-27,False,p430871,2596,15,7,7,54,0,0,0,4,0,0,41,838,936.2,847.8,940.0,272.2,0,29,8.73,5.29,14.02,44.53,11,5,14,13,15,7,7,5,,,,,,,0.3,0.0,0.18,0.48,1.54,1.87,17,11,657,293,8,4,37,10,1.01,0.24,Man Utd
True,False,0.0,,176297,0,0,0,0,0,3,0.0,,0,Marcus,0.0,451,False,Has joined Barcelona on loan for the rest of the season,2025-07-24T10:12:59.455702Z,7.0,176297.jpg,3.8,False,Rashford,0.6,False,,u,14,1,95,0,0,0,0,0.0,13.6,Rashford,241.0,2015-07-01,1997-10-31,False,p176297,1414,6,4,7,15,0,0,0,2,0,0,9,333,398.4,451.1,369.0,122.1,0,16,4.67,3.43,8.10,21.68,157,72,79,63,83,58,101,67,,,,,,,0.3,0.0,0.22,0.52,1.38,0.95,31,19,631,275,62,30,236,77,1.02,0.45,Man Utd
True,True,,,493250,0,0,0,0,0,3,1.7,,0,Amad,0.0,452,False,,,6.5,493250.jpg,5.0,False,Diallo,3.6,False,,a,14,1,129,0,0,0,0,0.0,19.8,Amad,54.0,2021-01-07,2002-07-11,False,p493250,1898,8,8,7,30,0,0,0,5,0,0,17,569,634.0,687.2,615.0,193.8,0,20,4.71,3.98,8.69,31.71,68,26,36,32,48,31,38,30,2.0,,,,,,0.22,0.0,0.19,0.41,1.5,1.42,72,52,624,270,12,7,89,26,0.95,0.33,Man Utd
True,True,,,493105,0,0,0,0,0,3,1.7,,0,Alejandro,0.0,453,False,,,6.5,493105.jpg,2.9,False,Garnacho Ferreyra,0.2,False,,a,14,1,106,0,0,0,0,0.0,16.3,Garnacho,10.0,2022-04-15,2004-07-01,False,p493105,2188,6,4,5,36,0,0,0,3,0,0,7,370,454.0,532.2,904.0,188.3,0,23,7.40,2.76,10.16,35.43,138,58,61,50,17,9,42,32,,,,,,,0.3,0.0,0.11,0.41,1.46,1.48,71,51,623,269,148,68,455,148,0.95,0.21,Man Utd
True,True,,,467169,0,0,0,0,0,3,1.6,,0,Antony,0.0,454,False,,,6.0,467169.jpg,1.0,False,dos Santos,0.1,False,,a,14,1,8,0,0,0,0,0.0,1.3,Antony,30.0,2022-09-01,2000-02-24,False,p467169,135,0,0,0,2,0,0,0,0,0,0,0,37,35.0,50.7,74.0,15.8,0,0,0.60,0.21,0.81,2.05,342,158,276,150,243,134,315,152,,,,,,,0.4,0.0,0.14,0.54,1.37,1.33,105,74,587,245,377,178,495,171,0.0,0.0,Man Utd
True,True,,,184341,0,0,0,0,0,3,1.6,,0,Mason,0.0,455,False,,,6.0,184341.jpg,1.5,False,Mount,0.1,False,,a,14,1,25,0,0,0,0,0.0,4.2,Mount,241.0,2023-07-05,1999-01-10,False,p184341,613,1,0,3,11,0,0,0,3,0,0,0,74,104.0,140.0,218.0,45.6,0,8,3.37,0.57,3.94,8.24,306,146,210,129,138,91,247,128,,,,,,,0.49,0.0,0.08,0.57,1.21,1.62,86,60,568,231,307,145,485,164,1.17,0.44,Man Utd
True,True,,,209243,0,0,0,0,0,3,1.6,,0,Jadon,0.0,456,False,,,6.0,209243.jpg,2.8,False,Sancho,0.1,False,,a,14,1,86,0,0,0,0,0.0,14.3,Sancho,241.0,2021-07-23,2000-03-25,False,p209243,1754,3,5,7,24,0,0,0,2,0,0,3,367,340.0,523.2,414.0,127.5,0,19,2.13,3.10,5.23,23.66,187,85,65,52,73,50,93,63,,,,,,,0.11,0.0,0.16,0.27,1.21,1.23,90,64,572,235,163,70,517,185,0.97,0.36,Man Utd
